Institution,Project_ID,Country,Doc_Title,URL,Filename
IDB,XI-IATI-IADB-AR-L1179,Argentina,AR-L1179 First period Jan-Jun 2019-Public Report.pdf,https://www.iadb.org/document.cfm?id=EZSHARE-522669563-32651,XI-IATI-IADB-AR-L1179_17_AR-L1179-First-period-Jan-Jun-2019-Public-Reportpdf.pdf
IDB,XI-IATI-IADB-AR-L1179,Argentina,Programa de Mejoramiento de Barrios- Tercer Prstamo Individual de la Lnea de Crdito Condicional para Proyectos de Inversin CCLIP.pdf,https://www.iadb.org/document.cfm?id=EZSHARE-2056220512-8308,XI-IATI-IADB-AR-L1179_18_Programa-de-Mejoramiento-de-Barrios-Tercer-Prstamo-Individua.pdf
IDB,XI-IATI-IADB-AR-L1179,Argentina,Barrio Improvement Program 39621243.PDF,https://www.iadb.org/document.cfm?id=EZSHARE-1187598988-22,XI-IATI-IADB-AR-L1179_19_Barrio-Improvement-Program-39621243PDF.pdf
IDB,XI-IATI-IADB-AR-L1179,Argentina,AR-L1179 Second period Jan-Dec 2021 - Public Report.PDF,https://www.iadb.org/document.cfm?id=EZSHARE-522669563-40824,XI-IATI-IADB-AR-L1179_20_AR-L1179-Second-period-Jan-Dec-2021-Public-ReportPDF.pdf
IDB,XI-IATI-IADB-AR-L1179,Argentina,AR-L1179 First period Jan-Jun 2017-Public Report.pdf,https://www.iadb.org/document.cfm?id=EZSHARE-522669563-1247,XI-IATI-IADB-AR-L1179_21_AR-L1179-First-period-Jan-Jun-2017-Public-Reportpdf.pdf
IDB,XI-IATI-IADB-AR-L1179,Argentina,AR-L1179 Second period Jan-Dec 2023 - Public Report.PDF,https://www.iadb.org/document.cfm?id=EZIDB0000578-522669563-44649,XI-IATI-IADB-AR-L1179_22_AR-L1179-Second-period-Jan-Dec-2023-Public-ReportPDF.pdf
IDB,XI-IATI-IADB-AR-L1179,Argentina,AR-L1179 Second period Jan-Dec 2018-Public Report.pdf,https://www.iadb.org/document.cfm?id=EZSHARE-522669563-31970,XI-IATI-IADB-AR-L1179_23_AR-L1179-Second-period-Jan-Dec-2018-Public-Reportpdf.pdf
IDB,XI-IATI-IADB-AR-L1179,Argentina,AR-L1179 Second period Jan-Dec 2024 - Public Report.PDF,https://www.iadb.org/document.cfm?id=EZIDB0000578-522669563-46010,XI-IATI-IADB-AR-L1179_24_AR-L1179-Second-period-Jan-Dec-2024-Public-ReportPDF.pdf
IDB,XI-IATI-IADB-AR-L1179,Argentina,AR-L1179 First period Jan-Jun 2020 - Public Report.pdf,https://www.iadb.org/document.cfm?id=EZSHARE-522669563-33923,XI-IATI-IADB-AR-L1179_25_AR-L1179-First-period-Jan-Jun-2020-Public-Reportpdf.pdf
IDB,XI-IATI-IADB-AR-L1179,Argentina,Contrato modificatorio por cambio de organismos ejecutores.pdf,https://www.iadb.org/document.cfm?id=EZSHARE-2056220512-8627,XI-IATI-IADB-AR-L1179_26_Contrato-modificatorio-por-cambio-de-organismos-ejecutorespd.pdf
